T1_TM,T2_TM,Reflection_Loss,SR,Radius_nm,OP_port_width_um,Mode_source_TM0
0.431107,0.430069,0.138824,1.002413566,35,1,0
0.461759,0.393902,0.144339,1.172268737,35,1,0
0.370461,0.509649,0.11989,0.726894392,35,1,0
0.448863,0.400395,0.150742,1.121050463,35,1,0
0.539015,0.39358,0.067405,1.369518268,35,1,0
0.465442,0.385011,0.149547,1.20890572,35,1,0
0.452599,0.407184,0.140217,1.111534343,35,1,0
0.439381,0.367038,0.193581,1.197099483,35,1,0
0.347663,0.51597,0.136367,0.673804679,35,1,0
0.365438,0.469468,0.165094,0.778408752,35,1,0
0.474058,0.367873,0.158069,1.28864581,35,1,0
0.440234,0.401076,0.15869,1.097632369,35,1,0
0.37129,0.418881,0.209829,0.886385394,35,1,0
0.37805,0.471462,0.150488,0.801867383,35,1,0
0.340484,0.515828,0.143688,0.660072737,35,1,0
0.43866,0.367558,0.193782,1.1934443,35,1,0
0.396713,0.426047,0.17724,0.931148441,35,1,0
0.451702,0.388296,0.160002,1.163292952,35,1,0
0.426286,0.444052,0.129662,0.959991172,35,1,0
0.458016,0.423315,0.118669,1.081974416,35,1,0
0.520651,0.32752,0.151829,1.589676966,35,1,0
0.38988,0.480461,0.129659,0.81147065,35,1,0
0.4301,0.435074,0.134826,0.988567462,35,1,0
0.411085,0.411082,0.177833,1.000007298,35,1,0
0.431036,0.395581,0.173383,1.089627662,35,1,0
0.404939,0.455654,0.139407,0.888698442,35,1,0
0.466186,0.357148,0.176666,1.305302004,35,1,0
0.453852,0.40786,0.138288,1.112764184,35,1,0
0.478994,0.412049,0.108957,1.162468541,35,1,0
0.375901,0.448784,0.175315,0.837598934,35,1,0
0.418285,0.363759,0.217956,1.149895948,35,1,0
0.438075,0.393543,0.168382,1.113156631,35,1,0
0.378798,0.468199,0.153003,0.809053415,35,1,0
0.390545,0.485072,0.124383,0.805127899,35,1,0
0.371691,0.435561,0.192748,0.853361527,35,1,0
0.511554,0.335741,0.152705,1.523656628,35,1,0
0.423743,0.486618,0.089639,0.870791874,35,1,0
0.337327,0.529171,0.133502,0.637463126,35,1,0
0.485757,0.348179,0.166064,1.395135835,35,1,0
0.408529,0.478354,0.113117,0.854030697,35,1,0
0.4871,0.369129,0.143771,1.319592879,35,1,0
0.40243,0.418792,0.178778,0.960930486,35,1,0
0.329649,0.448319,0.222032,0.735300088,35,1,0
0.564985,0.296659,0.138356,1.904493037,35,1,0
0.478812,0.397254,0.123934,1.205304415,35,1,0
0.476005,0.3821,0.141895,1.245760272,35,1,0
0.439477,0.391099,0.169424,1.12369758,35,1,0
0.397771,0.463689,0.13854,0.857840061,35,1,0
0.421631,0.441369,0.137,0.955280049,35,1,0
0.469696,0.37058,0.159724,1.267461817,35,1,0
0.353254,0.459612,0.187134,0.768591769,35,1,0
0.461151,0.413591,0.125258,1.114992831,35,1,0
0.410272,0.365682,0.224046,1.121936546,35,1,0
0.36313,0.53397,0.1029,0.680056932,35,1,0
0.445657,0.399915,0.154428,1.114379306,35,1,0
0.463153,0.358815,0.178032,1.290784945,35,1,0
0.501522,0.394186,0.104292,1.272297849,35,1,0
0.430578,0.429563,0.139859,1.002362866,35,1,0
0.432134,0.391573,0.176293,1.103584772,35,1,0
0.465287,0.393326,0.141387,1.182955106,35,1,0
0.442517,0.423118,0.134365,1.04584773,35,1,0
0.441734,0.371569,0.186697,1.188834375,35,1,0
0.394769,0.472937,0.132294,0.834717943,35,1,0
0.393575,0.48952,0.116905,0.804001879,35,1,0
0.496724,0.405649,0.097627,1.224516762,35,1,0
0.512226,0.317689,0.170085,1.612350443,35,1,0
0.42245,0.4197,0.15785,1.006552299,35,1,0
0.494921,0.399388,0.105691,1.239198474,35,1,0
0.422626,0.458446,0.118928,0.921866479,35,1,0
0.460426,0.418252,0.121322,1.100833947,35,1,0
0.346062,0.523169,0.130769,0.661472679,35,1,0
0.442896,0.415668,0.141436,1.0655042,35,1,0
0.391707,0.465627,0.142666,0.84124632,35,1,0
0.540699,0.327069,0.132232,1.653164929,35,1,0
0.499934,0.386095,0.113971,1.294847123,35,1,0
0.421958,0.428613,0.149429,0.984473173,35,1,0
0.512034,0.360618,0.127348,1.419879207,35,1,0
0.441973,0.469055,0.088972,0.942262634,35,1,0
0.435939,0.408036,0.156025,1.068383672,35,1,0
0.5153,0.358442,0.126258,1.437610548,35,1,0
0.477263,0.336128,0.186609,1.419884687,35,1,0
0.504012,0.374172,0.121816,1.34700619,35,1,0
0.479783,0.399652,0.120565,1.200501937,35,1,0
0.531073,0.328709,0.140218,1.615632672,35,1,0
0.486258,0.354647,0.159095,1.371104225,35,1,0
0.417903,0.385984,0.196113,1.082695138,35,1,0
0.489646,0.346503,0.163851,1.413107534,35,1,0
0.461154,0.369031,0.169815,1.249634855,35,1,0
0.4371,0.401965,0.160935,1.087408108,35,1,0
0.448836,0.407355,0.143809,1.101830099,35,1,0
0.437312,0.445694,0.116994,0.981193375,35,1,0
0.451371,0.363888,0.184741,1.240411885,35,1,0
0.392835,0.468651,0.138514,0.838225033,35,1,0
0.508368,0.366603,0.125029,1.386698963,35,1,0
0.455413,0.409966,0.134621,1.110855534,35,1,0
0.538027,0.314466,0.147507,1.710922643,35,1,0
