T1_TM,T2_TM,Reflection_Loss,SR,Radius_nm,OP_port_width_um,Mode_source_TM0
0.470308,0.379016,0.150676,1.240865821,35,1,0
0.468958,0.364802,0.16624,1.285513786,35,1,0
0.42713,0.375331,0.197539,1.138008851,35,1,0
0.379921,0.455458,0.164621,0.8341515573,35,1,0
0.403692,0.433695,0.162613,0.9308200463,35,1,0
0.457775,0.347117,0.195108,1.318791647,35,1,0
0.332569,0.443609,0.223822,0.7496894788,35,1,0
0.452114,0.400872,0.147014,1.127826339,35,1,0
0.386767,0.343995,0.269238,1.124339017,35,1,0
0.345424,0.535055,0.119521,0.6455859678,35,1,0
0.434351,0.384525,0.181124,1.129578051,35,1,0
0.452139,0.343015,0.204846,1.31813186,35,1,0
0.500029,0.375377,0.124594,1.332071491,35,1,0
0.414165,0.42047,0.165365,0.9850048755,35,1,0
0.42009,0.371002,0.208908,1.132311955,35,1,0
0.449864,0.382244,0.167892,1.176902711,35,1,0
0.430761,0.413083,0.156156,1.042795274,35,1,0
0.425739,0.357637,0.216624,1.190422132,35,1,0
0.383332,0.46116,0.155508,0.8312342788,35,1,0
0.379636,0.4844,0.135964,0.7837241949,35,1,0
0.490299,0.395347,0.114354,1.240173822,35,1,0
0.506316,0.293656,0.200028,1.724180674,35,1,0
0.405478,0.407642,0.18688,0.9946914204,35,1,0
0.491013,0.387193,0.121794,1.268135013,35,1,0
0.407903,0.451184,0.140913,0.9040723962,35,1,0
0.44915,0.408395,0.142455,1.099793092,35,1,0
0.327635,0.518904,0.153461,0.6313981006,35,1,0
0.428318,0.405509,0.166173,1.056247827,35,1,0
0.37428,0.456202,0.169518,0.8204260393,35,1,0
0.536372,0.30836,0.155268,1.739434427,35,1,0
0.494328,0.3696,0.136072,1.337467532,35,1,0
0.403627,0.418302,0.178071,0.964917691,35,1,0
0.505552,0.34278,0.151668,1.47485851,35,1,0
0.428296,0.461128,0.110576,0.9288006801,35,1,0
0.425005,0.39328,0.181715,1.080667718,35,1,0
0.507958,0.340648,0.151394,1.491152157,35,1,0
0.467331,0.318118,0.214551,1.469049221,35,1,0
0.499325,0.359851,0.140824,1.387588196,35,1,0
0.470325,0.38445,0.145225,1.22337105,35,1,0
0.532197,0.308351,0.159452,1.725945432,35,1,0
0.471864,0.336689,0.191447,1.401483268,35,1,0
0.40488,0.37133,0.22379,1.090350901,35,1,0
0.47929,0.326657,0.194053,1.467257705,35,1,0
0.439607,0.35336,0.207033,1.244076862,35,1,0
0.422538,0.389046,0.188416,1.086087506,35,1,0
0.4349,0.387264,0.177836,1.123006528,35,1,0
0.424583,0.435618,0.139799,0.9746681726,35,1,0
0.435737,0.346735,0.217528,1.256685942,35,1,0
0.379148,0.458144,0.162708,0.8275738632,35,1,0
0.50304,0.347439,0.149521,1.447851277,35,1,0
0.445606,0.394905,0.159489,1.12838784,35,1,0
0.534558,0.295161,0.170281,1.811072601,35,1,0
0.525739,0.345526,0.128735,1.52156133,35,1,0
0.389148,0.482974,0.127878,0.8057328138,35,1,0
0.344496,0.476917,0.178587,0.7223395266,35,1,0
